id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_found
21245181,3 Bedroom Home with Sunset View at Woodland Park,146679165,Lorraine,Phinney Ridge,47.66644,-122.35478,Entire home/apt,200,3,68,8/13/2019,3.23,1,306,2019
21252736,Green Lake Guest Suite - 1 Block to Lake,17269911,Rob,Green Lake,47.67306,-122.33383,Entire home/apt,68,1,135,7/25/2019,6.21,7,155,2019
21253127,"Bright, Private Haven; Walk to Light Rail, Shops",451269,Zhou,Columbia City,47.56028,-122.28255,Entire home/apt,80,2,64,8/11/2019,2.88,1,1,2019
21253451,Amazing Water Views 1 bedroom High Rise KB,50550045,Day 1,First Hill,47.60826,-122.33008,Entire home/apt,275,3,16,6/6/2019,0.73,181,19,2019
21254455,Gasworks Park Getaway,153677493,Vin + Jessica,Wallingford,47.65164,-122.33392,Entire home/apt,115,2,14,1/1/2018,0.63,1,0,2019
21263484,2 bedroom Water Views High Rise KA,50550045,Day 1,First Hill,47.61063,-122.32846,Entire home/apt,250,4,10,5/5/2019,0.46,181,103,2019
21264714,Serenity in the City,4957614,Sara,Columbia City,47.55148,-122.28314,Entire home/apt,199,1,4,12/3/2017,0.18,1,0,2019
21264800,"Private Suite near Downtown,TrainStation & Stadium",153799812,Mandeep,Atlantic,47.58649,-122.30085,Private room,75,2,73,5/20/2019,3.25,1,0,2019
21266027,Cute & cozy one-bedroom in upper Queen Anne!,5594463,Michelle,East Queen Anne,47.63861,-122.35677,Entire home/apt,105,3,98,8/13/2019,4.51,1,55,2019
21267688,2 Queen Bedrooms - Seattle Craftsman Private Floor,6483877,Brad,Phinney Ridge,47.67813,-122.36235,Entire home/apt,199,3,17,7/11/2019,0.75,1,50,2019
21268035,Private room (G&T)No.1,153839107,Shiwen,Riverview,47.53826,-122.35614,Private room,42,2,22,5/26/2019,1.45,4,19,2019
21277020,Cozy Sand Point Cottage,134023650,Lysen,Matthews Beach,47.71408,-122.28218,Entire home/apt,149,2,18,7/24/2019,0.84,2,6,2019
21278737,"WHOLE ARTSY WALLINGFORD HOUSE, GREAT FOR FAMILIES",37533838,Len,Wallingford,47.65841,-122.3261,Entire home/apt,125,5,1,11/26/2017,0.05,1,134,2019
21295100,City Cabin Retreat (with Air Conditioner),88231668,Amanda,Greenwood,47.68514,-122.35833,Entire home/apt,97,1,73,8/2/2019,3.39,1,20,2019
21298775,Entire Guest House on Waterfront Lake Washington,65430246,Todd & Cristiany,Rainier Beach,47.51136,-122.24647,Entire home/apt,180,2,54,8/4/2019,2.82,1,303,2019
21308734,Chic Urban Oasis,8293003,Josiah,Westlake,47.63705,-122.34036,Entire home/apt,600,1,2,4/24/2018,0.09,1,0,2019
21308949,New Private studio on Yesler Street D501,152734194,Ella,Minor,47.60272,-122.31251,Entire home/apt,98,1,157,8/14/2019,7.06,11,281,2019
21310321,Ballard/Crown Hill Private Studio,19985883,Erin,Loyal Heights,47.68277,-122.38755,Entire home/apt,70,1,33,4/20/2018,1.49,1,0,2019
21311044,CTRL DIST. NEAR I.D. CHINA TOWN BALL FIELD TRAIN,4978426,Janet,Atlantic,47.60016,-122.30654,Entire home/apt,105,2,55,8/16/2019,2.56,1,0,2019
21311662,Loft,25139423,Christen,Adams,47.6713,-122.38954,Private room,80,2,0,,,1,0,2019
21312329,Master Suite in Townhouse near Downtown,37851168,Brianna,High Point,47.54005,-122.36206,Private room,45,2,16,8/11/2019,0.74,2,49,2019
21313308,Iconic Home with Lake Views and Easy Access to Downtown,39582779,Torquil & David,Leschi,47.60599,-122.28652,Private room,120,2,94,7/14/2019,4.25,2,50,2019
21321603,Spacious Seattle Capitol Hill Townhouse,16079494,Rochelle,Broadway,47.62919,-122.31961,Entire home/apt,190,3,5,7/28/2019,2.38,1,223,2019
21322533,Go Tubing this Summer at the Waterfront Cabin,24702474,Wesley,Mount Baker,47.58857,-122.28678,Entire home/apt,329,2,4,2/12/2018,0.19,1,344,2019
21323072,New Studio In The Heart Of Fremont,77570690,Jacob,Fremont,47.65256,-122.34957,Entire home/apt,100,2,11,1/30/2018,0.51,1,0,2019
21323426,Wolf Den,154353067,John,Rainier Beach,47.51836,-122.26426,Private room,70,1,6,2/8/2019,0.27,1,0,2019
21323753,"Boho Chic King Studio, Stroll Dwntwn /Cap Hill",889644,Pamela,Broadway,47.61732,-122.32735,Entire home/apt,110,3,46,8/13/2019,2.17,1,333,2019
21325295,Studio Space Near Downtown/CapHill/SouthLakeUnion,54154566,Nikita,South Lake Union,47.62064,-122.33188,Entire home/apt,49,1,3,10/31/2017,0.14,1,0,2019
21325677,Greenwood Townhouse (1br/1.5 ba) - Great Location,22214487,Cap,Whittier Heights,47.68952,-122.37155,Entire home/apt,125,2,0,,,1,0,2019
21326029,"Cozy Hawk's Nest, features a roof top deck!",154379764,Suzanne,Alki,47.57357,-122.41511,Entire home/apt,100,2,45,8/8/2019,2.03,1,260,2019
21332189,"Gorgeous duplex w/ deck & gourmet kitchen - walk to restaurants, shops & more!",112448661,Vacasa Seattle,Fremont,47.65459,-122.35402,Entire home/apt,188,2,16,5/17/2019,0.74,19,356,2019
21332256,Bright dog-friendly home in quiet neighborhood near plenty of Seattle sights!,112448661,Vacasa Seattle,North Beacon Hill,47.59095,-122.31215,Entire home/apt,251,2,9,7/27/2019,0.43,19,360,2019
21346802,"Clean, Ultra Modern and Centrally Located Studio",26967583,Dario,Belltown,47.6178,-122.35442,Entire home/apt,139,1,127,8/3/2019,5.72,143,356,2019
21346818,Walking distance to Pike Place and Space Needle!,26967583,Dario,Belltown,47.61805,-122.35567,Entire home/apt,125,1,116,7/27/2019,5.25,143,336,2019
21357272,New & contemporary in prime Seattle neighborhood,31280,Le,Broadway,47.62666,-122.31748,Entire home/apt,135,1,125,8/12/2019,5.63,3,135,2019
21366186,"Welcome to Cascade Views, Queen Anne, Seattle",16129828,Cath,North Queen Anne,47.6447,-122.35433,Entire home/apt,350,2,71,7/28/2019,3.28,1,299,2019
21366399,Charming Greenwood Home (North Seattle),14366778,Becca,Greenwood,47.70405,-122.34843,Entire home/apt,79,2,11,8/10/2019,0.52,4,248,2019
21367358,Convention Center loft,23792018,Aristay,First Hill,47.61282,-122.32871,Entire home/apt,125,2,11,7/22/2019,0.51,3,29,2019
21368342,Charming 1920s Craftsman in the Heart of Ballard,43215998,Liang,West Woodland,47.67308,-122.37277,Entire home/apt,105,2,26,8/10/2019,1.95,1,18,2019
21369228,Modern one bedroom apartment in South Lake Union,7618692,Iris,Westlake,47.63482,-122.34236,Entire home/apt,91,10,4,1/31/2019,0.35,2,0,2019
21369355,Private room in modern South Lake Union apartment,7618692,Iris,Westlake,47.63453,-122.34171,Private room,70,5,1,1/18/2018,0.05,2,0,2019
21370600,Charming Bright 2BR Home in Wedgwood,15103450,Paloma,Wedgwood,47.68703,-122.29598,Entire home/apt,120,2,37,7/30/2018,1.7,1,0,2019
21371374,Picture window haven in Sunset Hill,140864523,Jaime,Sunset Hill,47.67717,-122.39773,Shared room,110,1,2,11/5/2017,0.09,1,0,2019
21371483,Rooftop Deck with City and Water Views,9111391,Matt,North Beacon Hill,47.58287,-122.31583,Entire home/apt,177,2,90,6/1/2019,5.13,1,0,2019
21372033,"Private, eco-cleaned, 3BR. Walk to Light Rail.",26679238,Vela,Brighton,47.53564,-122.27613,Entire home/apt,95,28,51,6/16/2019,2.32,1,239,2019
21380854,"Modern View Suite-Private Entry, Office & 105"" TV!",153406499,Jim & Amy,Gatewood,47.54397,-122.38186,Entire home/apt,69,2,61,8/5/2019,2.94,1,16,2019
21381109,"One Bedroom Apt in Sunset Hill, Seattle/Ballard",5822151,Libby,Sunset Hill,47.68215,-122.39398,Entire home/apt,85,3,9,8/12/2019,0.45,1,36,2019
21382777,Private room 10 min from Space Needle & downtown!,154874282,Kurt,North Queen Anne,47.64945,-122.37561,Private room,49,1,42,1/3/2019,2.01,1,0,2019
21382950,Bamboo Apartment Montlake,154874517,Margaret,Montlake,47.63931,-122.30481,Entire home/apt,80,3,40,8/4/2019,1.82,1,185,2019
21383674,Penny's Place-Puppy Love in Seattle!,21129876,Stacey,Rainier Beach,47.50704,-122.25697,Entire home/apt,66,2,116,8/11/2019,5.19,1,319,2019
21383834,Basement apartment in Craftsman home,8642533,Sasha,Stevens,47.62379,-122.30982,Entire home/apt,99,10,5,5/31/2019,0.23,3,256,2019
21385754,Cozy Apartment in Historic Harvard-Belmont,15881861,Greg,Broadway,47.62716,-122.32439,Entire home/apt,89,3,78,7/31/2019,5.04,1,64,2019
21388775,Modern Home with Rooftop Oasis,24831061,Hosteeva,Minor,47.60253,-122.30614,Entire home/apt,153,2,81,8/3/2019,3.67,12,15,2019
21397136,One Bedroom Apartment - Sleeps 8,23271386,Derek,East Queen Anne,47.63964,-122.34293,Entire home/apt,1000,1,72,7/23/2019,3.94,3,42,2019
21407969,Pike & Pine Capital Hill Modern Loft 100 WS 8 IS,50550045,Day 1,First Hill,47.61121,-122.32225,Entire home/apt,169,2,30,5/17/2019,1.36,181,104,2019
21408065,Pike & Pine Capital Hill Corporate Housing 9 IT,50550045,Day 1,First Hill,47.61245,-122.31813,Entire home/apt,144,3,6,2/11/2019,0.28,181,108,2019
21408236,GREAT DEAL ON A PRIVATE ROOM!,15687863,Jamee,Brighton,47.53612,-122.27295,Private room,35,1,1,11/6/2017,0.05,2,0,2019
21412087,Spacious private studio in Seattle,26357744,Michela,Seward Park,47.55776,-122.27476,Entire home/apt,119,30,6,3/24/2019,0.46,1,106,2019
21413779,Simple Cottage between Fremont & Ballard (Frelard),36885959,David,Fremont,47.65946,-122.36441,Entire home/apt,75,2,17,6/30/2019,0.77,1,0,2019
21414861,Central Seattle Victorian Home,8040499,Katherine,Minor,47.61141,-122.3036,Entire home/apt,250,3,6,8/15/2019,0.46,1,15,2019
21424409,Charming Downtown Seattle Flat-- Steps from Amazon,1700743,Jeff,Belltown,47.61578,-122.34175,Entire home/apt,130,1,90,8/10/2019,4.23,2,230,2019
21427935,Central District Cottage Condo,19603672,David,Minor,47.61021,-122.30932,Entire home/apt,250,1,0,,,1,0,2019
21428772,Private Entrance Studio in Ballard,138038010,Haley,Loyal Heights,47.68409,-122.37762,Entire home/apt,60,4,68,8/11/2019,3.16,1,108,2019
21436900,A Room of Your Own in Maple Leaf,62059391,Natalie,Maple Leaf,47.69453,-122.30798,Private room,25,2,4,1/1/2018,0.18,1,0,2019
21437004,Belltown Waterfront Suite 2bd 2,8534462,Corp Condos & Apts,Belltown,47.61218,-122.34842,Entire home/apt,290,2,9,7/4/2019,0.45,361,221,2019
21437008,Belltown Waterfront Suite 1BD 6,8534462,Corp Condos & Apts,Belltown,47.61396,-122.34977,Entire home/apt,219,2,1,1/12/2018,0.05,361,182,2019
21437010,Belltown Waterfront Suite Studio 1,8534462,Corp Condos & Apts,Belltown,47.61334,-122.34928,Entire home/apt,169,2,6,4/21/2019,0.28,361,139,2019
21438659,"Iconic Home, Great for Families, Easy Access to Downtown",39582779,Torquil & David,Leschi,47.60542,-122.28719,Private room,125,2,47,7/26/2019,2.84,2,50,2019
21439143,Modern townhome with  rooftop deck & WATER views,118549843,Kristine,Sunset Hill,47.67375,-122.39863,Entire home/apt,375,2,36,8/3/2019,1.66,2,25,2019
21440119,Phinney Ridge 3-Bedroom House overlooking Ballard,2373575,David,Phinney Ridge,47.66588,-122.35504,Entire home/apt,250,3,3,11/23/2018,0.22,1,174,2019
21440382,Cozy North Seattle Studio,247975,Kevin And Monica,Victory Heights,47.7137,-122.30664,Entire home/apt,49,7,19,7/13/2019,0.91,2,247,2019
21440409,Io House (2Fl 4p- 1U)- SLU walkable,1243056,Andy,Broadway,47.63353,-122.32085,Shared room,39,4,3,7/27/2019,0.19,58,309,2019
21440418,Bright 'n Airy -Top Floor-  2 Bedroom W Sea Ranch,54669634,Paul,Riverview,47.53807,-122.35626,Entire home/apt,170,1,6,11/25/2018,0.29,14,84,2019
21440685,Io House (2Fl 4p- 2U) SLU walkable,1243056,Andy,Broadway,47.62431,-122.32108,Shared room,45,4,1,10/27/2018,0.1,58,363,2019
21445291,Cozy 2BR Oasis in Capitol Hill w/ Balcony,36991650,Hunter,Broadway,47.61639,-122.32405,Entire home/apt,185,1,77,8/4/2019,3.64,7,288,2019
21445367,Hawthorne Hills Cottage on Burke-Gilman Trail,144707407,Micah And Luna,Windermere,47.66893,-122.27815,Entire home/apt,175,2,54,8/10/2019,2.48,2,73,2019
21445585,Alexander Apartment  Brand New  2 BR + 1 Bath,130068736,George & Tedy,North Admiral,47.57551,-122.38737,Entire home/apt,93,1,133,8/11/2019,6.47,2,229,2019
21446526,Cozy Space in Upper Fremont,15010724,Ivy,Fremont,47.65758,-122.34801,Entire home/apt,65,4,0,,,1,4,2019
21448238,Private place 2 miles UW & 6 from downtown.,49822114,Ray,Maple Leaf,47.69167,-122.31787,Entire home/apt,70,2,5,12/27/2017,0.23,1,0,2019
21448263,Greenlake Getaway,123822048,Paul,Wallingford,47.66815,-122.33665,Entire home/apt,135,3,27,4/19/2019,1.27,1,0,2019
21448489,Chic City Apartment Close to the University of Washington,1381365,Lisa,Wallingford,47.66316,-122.32609,Entire home/apt,95,3,99,8/1/2019,4.51,2,34,2019
21449791,Artist one bedroom in capitol hill,1717589,Jen,First Hill,47.61316,-122.32867,Entire home/apt,110,1,20,7/26/2019,0.9,3,270,2019
21450237,Spacious 3-bedroom 1920's Ballard Home,68731888,Scott,Whittier Heights,47.67945,-122.3692,Entire home/apt,175,7,0,,,1,0,2019
21454981,Casa de Vida: Tango rm..2 blocks to bus->6 to link,1725468,Matt,Rainier Beach,47.51219,-122.27135,Private room,30,2,74,8/2/2019,3.4,6,75,2019
21457914,"University Park Daylight, Mother-in-law, studio",39341195,Mary,University District,47.66795,-122.30833,Entire home/apt,100,1,82,8/5/2019,3.83,1,117,2019
21460290,Fox Den - Studio Apartment,1420604,Adam,Broadway,47.62294,-122.3174,Private room,89,2,150,8/14/2019,6.9,3,4,2019
21460379,Centrally Located Cozy Townhome,1691819,Venecia,Seaview,47.54837,-122.3885,Entire home/apt,175,1,5,9/24/2018,0.23,1,0,2019
21472412,Spacious cottage in Columbia City/Seward Park,132729805,Amy,Seward Park,47.55665,-122.26887,Entire home/apt,179,2,8,7/13/2019,0.4,1,270,2019
21475879,Waterfront+Pike Place 1 Bedroom Water Views 1-XX,50550045,Day 1,Belltown,47.61333,-122.34844,Entire home/apt,140,30,19,12/27/2018,0.89,181,180,2019
21475989,Waterfront+Pike Place Market 1 Bedroom 2 -AB,50550045,Day 1,Belltown,47.6116,-122.34973,Entire home/apt,150,1,30,5/19/2019,1.4,181,86,2019
21477427,Waterfront+Pike Place Market 1 Bedroom 3 AD,50550045,Day 1,Belltown,47.61317,-122.34843,Entire home/apt,159,1,27,6/1/2019,1.34,181,57,2019
21477546,Waterfront+Pike Place Market 1 Bedroom 4 -XX,50550045,Day 1,Belltown,47.61206,-122.35003,Entire home/apt,215,1,11,12/13/2018,0.55,181,180,2019
21477769,Pike & Pine Capital Hill Corporate Housing 10 IU,50550045,Day 1,First Hill,47.61229,-122.32017,Entire home/apt,150,3,11,5/20/2019,0.56,181,168,2019
21477946,Pike & Pine Capital Hill Corporate Housing 11 IV,50550045,Day 1,First Hill,47.61223,-122.32028,Entire home/apt,140,3,5,3/4/2019,0.29,181,136,2019
21484178,Belltown Blast!,155963382,Robert,Belltown,47.61619,-122.34557,Entire home/apt,150,2,50,7/25/2019,2.37,1,267,2019
21486512,Seattle Center Condo with Great View & Parking,10406036,Larisa,Lower Queen Anne,47.61887,-122.35691,Entire home/apt,180,3,94,7/30/2019,4.58,1,29,2019
21487304,Room in Cozy House in Greenwood,130080623,Ben,Greenwood,47.6933,-122.36549,Private room,80,2,0,,,2,0,2019
21487408,Susan 's  single family near light rail｢讲中文｣,147540791,Susan,Dunlap,47.52829,-122.2783,Private room,30,1,41,5/29/2019,1.89,3,310,2019
21487420,Harbor Steps 16th fl Huge Rental w/ Water Views!,54518454,Debra,Central Business District,47.60775,-122.33841,Entire home/apt,499,2,10,7/7/2019,0.71,9,318,2019
21487700,Downtown Studio Near Convention Center,20783903,Steve,Broadway,47.61498,-122.32215,Entire home/apt,75,1,0,,,4,0,2019
21488884,Walk to Beach from Alki Point Cottage,74305,Seattle Oasis,Alki,47.57446,-122.41279,Entire home/apt,107,2,34,7/27/2019,1.84,53,145,2019
21490253,Stay with a Friend! 96 Walkscore: Historic Ballard,338538,Elise,Adams,47.66624,-122.38038,Private room,99,2,2,7/3/2019,0.95,1,72,2019
21490266,RAVENNA TUDOR LOWER LEVEL STUDIO,16580950,Larry,Ravenna,47.68884,-122.30497,Entire home/apt,75,2,69,8/11/2019,3.28,1,169,2019
21490495,Harbor Steps 14th floor - Spacious - City Views!,54518454,Debra,Central Business District,47.6078,-122.33905,Entire home/apt,499,2,33,7/17/2019,1.67,9,323,2019
21491145,Bee Hive - Studio Apartment,1420604,Adam,Broadway,47.62283,-122.31776,Private room,125,2,158,8/14/2019,7.27,3,3,2019
21500836,Cozy Private Bedroom in Walkable West Seattle,156209986,Bryan + Liz,Genesee,47.56793,-122.38672,Private room,75,2,55,8/10/2019,3.1,1,150,2019
21501579,NE 1515~Huge Unit~Sleeps 8 (6 ad max)~City Views!,54518454,Debra,Central Business District,47.60715,-122.33969,Entire home/apt,499,2,12,5/13/2019,0.6,9,334,2019
21501822,Cozy Townhome in Capitol Hill,8402666,Myra,Minor,47.61603,-122.30724,Entire home/apt,235,2,76,8/14/2019,3.83,1,255,2019
21501950,"Prime location with all comforts, charm & privacy",31280,Le,Broadway,47.62469,-122.31543,Entire home/apt,149,1,108,7/28/2019,4.97,3,70,2019
21505780,Private and Cozy Bedroom in Townehouse,57144413,Jessica,High Point,47.53898,-122.36171,Private room,40,4,11,8/10/2019,1.02,2,74,2019
21511283,Newly Remodeled North Seattle home- Northgate Mall,7435040,Chengying,Pinehurst,47.71702,-122.32355,Entire home/apt,300,1,9,8/5/2019,0.43,7,321,2019
21515448,Harbor Steps Downtown - Water Views - Indoor Pool!,54518454,Debra,Central Business District,47.60689,-122.33791,Entire home/apt,499,2,17,7/24/2019,0.85,9,340,2019
21519363,Sunset Hill by the Sound,1592035,Bob,Sunset Hill,47.67099,-122.40516,Entire home/apt,135,1,40,8/7/2019,1.86,1,120,2019
21519854,Alki Beach Home - 5 Minute Walk to Restaurants,47803061,Darrell,Alki,47.57786,-122.40893,Private room,78,2,30,8/15/2019,1.65,1,69,2019
21536210,West Seattle retreat,27673976,Don,High Point,47.55104,-122.37295,Entire home/apt,200,2,19,9/30/2018,1.08,4,259,2019
21540868,Sweet spot in the heart of the Central District,2476907,Maya,Mann,47.61462,-122.30169,Entire home/apt,115,2,75,8/15/2019,3.49,1,148,2019
21546462,Light and Spacious Ranch House,54669634,Paul,Riverview,47.53631,-122.35695,Entire home/apt,180,1,1,11/16/2018,0.11,14,69,2019
21548484,"Spacious Room w/TV, Easy Parking, Bus to Downtown",45329766,Christa,North Delridge,47.56975,-122.36089,Private room,90,1,107,8/15/2019,4.92,3,161,2019
21552381,Corporate Housing on First Hill & Capital Hill CD,50550045,Day 1,First Hill,47.61119,-122.32448,Entire home/apt,136,3,2,11/11/2018,0.21,181,180,2019
21552386,Corporate Housing on First Hill & Capital Hill CB,50550045,Day 1,First Hill,47.60994,-122.32449,Entire home/apt,135,1,6,6/5/2019,0.34,181,30,2019
21552389,Corporate Housing on First Hill & Capital Hill CA,50550045,Day 1,First Hill,47.60916,-122.32502,Entire home/apt,135,3,6,5/19/2019,0.37,181,19,2019
21560471,Detatched Studio in NE Seattle,23579534,Cherokee,Maple Leaf,47.69864,-122.30537,Entire home/apt,68,1,73,8/2/2019,4.19,1,10,2019
21560487,Beautiful Belltown Studio!,4962900,Stay Alfred,Belltown,47.61472,-122.34613,Entire home/apt,999,2,0,,,94,2,2019
21560490,Seattle Studio by Pike Place Market!,4962900,Stay Alfred,Belltown,47.61467,-122.34554,Entire home/apt,999,2,3,5/5/2019,0.15,94,0,2019
21560493,Downtown Seattle Studio in Belltown!,4962900,Stay Alfred,Belltown,47.61411,-122.34559,Entire home/apt,999,2,3,7/10/2019,0.2,94,1,2019
21560495,Amazing One Bedroom in Belltown!,4962900,Stay Alfred,Belltown,47.61649,-122.34469,Entire home/apt,999,2,0,,,94,1,2019
21560497,Stunning Studio in Belltown!,4962900,Stay Alfred,Belltown,47.61421,-122.3449,Entire home/apt,999,2,4,7/29/2019,0.22,94,1,2019
21560653,Brilliant One Bed on Wall Street,4962900,Stay Alfred,Belltown,47.61654,-122.34728,Entire home/apt,349,2,4,6/23/2019,0.66,94,1,2019
21562061,Historic American Bungalow in Urban Wallingford,41314904,Jennifer,Wallingford,47.66645,-122.33888,Entire home/apt,130,3,0,,,1,0,2019
21564044,Spectacular 2 Bedroom Condo by Pike Place!,4962900,Stay Alfred,Central Business District,47.60687,-122.33831,Entire home/apt,999,2,10,7/6/2019,0.49,94,342,2019
21564045,2 Bedroom Condo One Block from PIKE PLACE!,4962900,Stay Alfred,Central Business District,47.60685,-122.33925,Entire home/apt,999,2,4,11/9/2018,0.2,94,339,2019
21566136,Private Cottage in Fremont,78165520,Michelle,Fremont,47.65433,-122.34821,Entire home/apt,150,2,11,4/13/2018,0.55,1,0,2019
21566209,Amazing Fremont Townhome w/ Private Rooftop Deck,79128530,Andrew,Fremont,47.65254,-122.35575,Private room,75,2,0,,,1,0,2019
21567707,North Seattle Home in the Center of Convenience,22174856,Jazzy,Bitter Lake,47.72881,-122.34612,Private room,35,1,0,,,1,0,2019
21568431,Studio on yesler street D506,152734194,Ella,Minor,47.60237,-122.31338,Entire home/apt,96,1,148,8/14/2019,6.8,11,123,2019
21576538,Phinney Ridge/Green Lake Charmer - Near It All!,9825685,Sonja,Phinney Ridge,47.68306,-122.35147,Private room,45,30,137,8/16/2019,6.33,1,108,2019
